season_year,iso_week,defense_team,opponent_team,position,points_allowed
2024,36,IND,HOU,QB,18.66
2024,36,IND,HOU,RB,25.400000000000002
2024,36,IND,HOU,WR/TE,36.199999999999996
2024,36,JAX,MIA,QB,18.62
2024,36,JAX,MIA,RB,39.5
2024,36,JAX,MIA,WR/TE,35.5
2024,36,KC,BAL,QB,25.12
2024,36,KC,BAL,RB,10.6
2024,36,KC,BAL,WR/TE,40.5
2024,36,LA,DET,QB,30.78
2024,36,LA,DET,RB,48.1
2024,36,LA,DET,WR/TE,26.599999999999998
2024,36,LAC,LV,QB,10.78
2024,36,LAC,LV,RB,15.799999999999999
2024,36,LAC,LV,WR/TE,27.400000000000002
2024,36,LV,LAC,QB,10.36
2024,36,LV,LAC,RB,22.7
2024,36,LV,LAC,WR/TE,20.7
2024,36,MIA,JAX,QB,11.28
2024,36,MIA,JAX,RB,17.2
2024,36,MIA,JAX,WR/TE,21.0
2024,36,MIN,NYG,QB,4.94
2024,36,MIN,NYG,RB,6.7
2024,36,MIN,NYG,WR/TE,20.4
2024,36,NE,CIN,QB,8.06
2024,36,NE,CIN,RB,14.399999999999999
2024,36,NE,CIN,WR/TE,11.5
2024,36,NO,CAR,QB,12.34
2024,36,NO,CAR,RB,5.4
2024,36,NO,CAR,WR/TE,18.099999999999998
2024,36,NYG,MIN,QB,14.62
2024,36,NYG,MIN,RB,21.099999999999998
2024,36,NYG,MIN,WR/TE,38.4
2024,36,PHI,GB,QB,16.4
2024,36,PHI,GB,RB,15.2
2024,36,PHI,GB,WR/TE,45.1
2024,36,PIT,ATL,QB,4.2
2024,36,PIT,ATL,RB,24.3
2024,36,PIT,ATL,WR/TE,17.200000000000003
2024,36,SEA,DEN,QB,11.360000000000001
2024,36,SEA,DEN,RB,6.699999999999999
2024,36,SEA,DEN,WR/TE,20.5
2024,36,TB,WAS,QB,29.78
2024,36,TB,WAS,RB,37.8
2024,36,TB,WAS,WR/TE,8.5
2024,36,TEN,CHI,QB,15.02
2024,36,TEN,CHI,RB,6.699999999999999
2024,36,TEN,CHI,WR/TE,14.9
2024,36,WAS,TB,QB,29.82
2024,36,WAS,TB,RB,18.2
2024,36,WAS,TB,WR/TE,44.9
2024,37,ARI,LA,QB,6.64
2024,37,ARI,LA,RB,14.0
2024,37,ARI,LA,WR/TE,20.9
2024,37,BAL,LV,QB,12.94
2024,37,BAL,LV,RB,10.1
2024,37,BAL,LV,WR/TE,49.3
2024,37,BUF,MIA,QB,9.1
2024,37,BUF,MIA,RB,27.7
2024,37,BUF,MIA,WR/TE,17.4
2024,37,CAR,LAC,QB,11.0
2024,37,CAR,LAC,RB,26.1
2024,37,CAR,LAC,WR/TE,25.0
2024,37,CHI,HOU,QB,14.3
2024,37,CHI,HOU,RB,8.0
2024,37,CHI,HOU,WR/TE,31.1
2024,37,CIN,KC,QB,12.94
2024,37,CIN,KC,RB,17.6
2024,37,CIN,KC,WR/TE,19.5
2024,37,CLE,JAX,QB,13.3
2024,37,CLE,JAX,RB,14.4
2024,37,CLE,JAX,WR/TE,27.0
2024,37,DAL,NO,QB,21.419999999999998
2024,37,DAL,NO,RB,47.9
2024,37,DAL,NO,WR/TE,31.5
2024,37,DEN,PIT,QB,11.38
2024,37,DEN,PIT,RB,21.599999999999998
2024,37,DEN,PIT,WR/TE,15.3
2024,37,DET,TB,QB,18.8
2024,37,DET,TB,RB,4.5
2024,37,DET,TB,WR/TE,23.6
2024,37,GB,IND,QB,9.86
2024,37,GB,IND,RB,27.9
2024,37,GB,IND,WR/TE,22.3
2024,37,HOU,CHI,QB,12.8
2024,37,HOU,CHI,RB,18.2
2024,37,HOU,CHI,WR/TE,20.1
2024,37,IND,GB,QB,12.98
2024,37,IND,GB,RB,16.9
2024,37,IND,GB,WR/TE,22.4
2024,37,JAX,CLE,QB,15.34
2024,37,JAX,CLE,RB,17.6
2024,37,JAX,CLE,WR/TE,17.8
2024,37,KC,CIN,QB,17.12
2024,37,KC,CIN,RB,7.9
2024,37,KC,CIN,WR/TE,36.5
2024,37,LA,ARI,QB,26.74
2024,37,LA,ARI,RB,24.5
2024,37,LA,ARI,WR/TE,49.7
2024,37,LAC,CAR,QB,3.56
2024,37,LAC,CAR,RB,17.7
2024,37,LAC,CAR,WR/TE,6.8
2024,37,LV,BAL,QB,16.38
2024,37,LV,BAL,RB,16.3
2024,37,LV,BAL,WR/TE,33.9
2024,37,MIA,BUF,QB,9.66
2024,37,MIA,BUF,RB,30.2
2024,37,MIA,BUF,WR/TE,12.399999999999999
2024,37,MIN,SF,QB,13.96
2024,37,MIN,SF,RB,16.4
2024,37,MIN,SF,WR/TE,36.5
2024,37,NE,SEA,QB,17.88
2024,37,NE,SEA,RB,12.9
2024,37,NE,SEA,WR/TE,35.599999999999994
2024,37,NO,DAL,QB,13.120000000000001
2024,37,NO,DAL,RB,10.8
2024,37,NO,DAL,WR/TE,31.5
2024,37,NYG,WAS,QB,15.38
2024,37,NYG,WAS,RB,35.7
2024,37,NYG,WAS,WR/TE,17.7
2024,37,NYJ,SF,QB,10.24
2024,37,NYJ,SF,RB,21.7
2024,37,NYJ,SF,WR/TE,30.9
2024,37,NYJ,TEN,QB,13.280000000000001
2024,37,NYJ,TEN,RB,13.299999999999999
2024,37,NYJ,TEN,WR/TE,27.999999999999996
2024,37,PIT,DEN,QB,13.66
2024,37,PIT,DEN,RB,8.9
2024,37,PIT,DEN,WR/TE,34.1
2024,37,SEA,NE,QB,10.56
2024,37,SEA,NE,RB,25.5
2024,37,SEA,NE,WR/TE,19.3
2024,37,SF,MIN,QB,19.92
2024,37,SF,MIN,RB,13.0
2024,37,SF,MIN,WR/TE,54.5
2024,37,SF,NYJ,QB,16.46
2024,37,SF,NYJ,RB,15.1
2024,37,SF,NYJ,WR/TE,33.64
2024,37,TB,DET,QB,18.18
2024,37,TB,DET,RB,33.0
2024,37,TB,DET,WR/TE,26.5
2024,37,TEN,NYJ,QB,32.74
2024,37,TEN,NYJ,RB,35.4
2024,37,TEN,NYJ,WR/TE,12.1
2024,37,WAS,NYG,QB,18.32
2024,37,WAS,NYG,RB,13.799999999999999
2024,37,WAS,NYG,WR/TE,29.799999999999997
2024,38,ARI,DET,QB,13.16
2024,38,ARI,DET,RB,33.5
2024,38,ARI,DET,WR/TE,21.5
2024,38,ATL,KC,QB,16.38
2024,38,ATL,KC,RB,8.0
2024,38,ATL,KC,WR/TE,36.8
2024,38,ATL,PHI,QB,23.86
2024,38,ATL,PHI,RB,13.5
2024,38,ATL,PHI,WR/TE,22.2
2024,38,BAL,DAL,QB,29.86
2024,38,BAL,DAL,RB,8.1
2024,38,BAL,DAL,WR/TE,46.6
2024,38,CAR,LV,QB,19.240000000000002
2024,38,CAR,LV,RB,15.1
2024,38,CAR,LV,WR/TE,40.6
2024,38,CHI,IND,QB,5.08
2024,38,CHI,IND,RB,58.6
2024,38,CHI,IND,WR/TE,14.200000000000001
2024,38,CLE,NYG,QB,21.94
2024,38,CLE,NYG,RB,18.8
2024,38,CLE,NYG,WR/TE,29.3
2024,38,DAL,BAL,QB,25.98
2024,38,DAL,BAL,RB,29.400000000000002
2024,38,DAL,BAL,WR/TE,30.900000000000002
2024,38,DEN,TB,QB,8.64
2024,38,DEN,TB,RB,12.3
2024,38,DEN,TB,WR/TE,17.4
2024,38,DET,ARI,QB,14.78
2024,38,DET,ARI,RB,4.0
2024,38,DET,ARI,WR/TE,25.9
2024,38,GB,TEN,QB,40.2
2024,38,GB,TEN,RB,9.0
2024,38,GB,TEN,WR/TE,44.4
2024,38,HOU,MIN,QB,23.24
2024,38,HOU,MIN,RB,22.1
2024,38,HOU,MIN,WR/TE,45.9
2024,38,IND,CHI,QB,24.52
2024,38,IND,CHI,RB,12.2
2024,38,IND,CHI,WR/TE,49.7
2024,38,KC,ATL,QB,11.1
2024,38,KC,ATL,RB,24.599999999999998
2024,38,KC,ATL,WR/TE,28.9
2024,38,LA,SF,QB,22.599999999999998
2024,38,LA,SF,RB,11.4
2024,38,LA,SF,WR/TE,46.2
2024,38,LAC,PIT,QB,18.4
2024,38,LAC,PIT,RB,18.3
2024,38,LAC,PIT,WR/TE,27.8
2024,38,LV,CAR,QB,24.56
2024,38,LV,CAR,RB,52.1
2024,38,LV,CAR,WR/TE,39.3
2024,38,MIA,SEA,QB,11.0
2024,38,MIA,SEA,RB,23.8
2024,38,MIA,SEA,WR/TE,32.4
2024,38,MIN,HOU,QB,12.96
2024,38,MIN,HOU,RB,18.6
2024,38,MIN,HOU,WR/TE,30.419999999999998
2024,38,NE,NYJ,QB,27.84
2024,38,NE,NYJ,RB,21.7
2024,38,NE,NYJ,WR/TE,39.300000000000004
2024,38,NO,PHI,QB,11.06
2024,38,NO,PHI,RB,29.7
2024,38,NO,PHI,WR/TE,29.3
2024,38,NYG,CLE,QB,14.54
2024,38,NYG,CLE,RB,7.5
2024,38,NYG,CLE,WR/TE,48.900000000000006
2024,38,NYJ,NE,QB,7.9
2024,38,NYJ,NE,RB,5.1
2024,38,NYJ,NE,WR/TE,12.1
2024,38,PHI,ATL,QB,17.54
2024,38,PHI,ATL,RB,30.9
2024,38,PHI,ATL,WR/TE,32.7
2024,38,PHI,NO,QB,7.98
2024,38,PHI,NO,RB,12.6
2024,38,PHI,NO,WR/TE,16.1
2024,38,PIT,LAC,QB,9.96
2024,38,PIT,LAC,RB,6.300000000000001
2024,38,PIT,LAC,WR/TE,20.700000000000003
2024,38,SEA,MIA,QB,11.8
2024,38,SEA,MIA,RB,13.5
2024,38,SEA,MIA,WR/TE,19.5
2024,38,SF,LA,QB,12.96
2024,38,SF,LA,RB,30.099999999999998
2024,38,SF,LA,WR/TE,21.4
2024,38,TB,DEN,QB,21.5
2024,38,TB,DEN,RB,16.9
2024,38,TB,DEN,WR/TE,23.6
2024,38,TEN,GB,QB,25.38
2024,38,TEN,GB,RB,21.4
2024,38,TEN,GB,WR/TE,18.1
2024,39,ARI,WAS,QB,31.419999999999998
2024,39,ARI,WAS,RB,53.8
2024,39,ARI,WAS,WR/TE,29.2
2024,39,ATL,NO,QB,9.360000000000001
2024,39,ATL,NO,RB,34.199999999999996
2024,39,ATL,NO,WR/TE,36.4
2024,39,BAL,BUF,QB,7.38
2024,39,BAL,BUF,RB,5.9
2024,39,BAL,BUF,WR/TE,23.6
2024,39,BUF,BAL,QB,23.68
2024,39,BUF,BAL,RB,32.800000000000004
2024,39,BUF,BAL,WR/TE,44.14
2024,39,BUF,JAX,QB,9.7
2024,39,BUF,JAX,RB,9.2
2024,39,BUF,JAX,WR/TE,26.98
2024,39,CAR,CIN,QB,16.28
2024,39,CAR,CIN,RB,36.5
2024,39,CAR,CIN,WR/TE,25.3
2024,39,CHI,LA,QB,4.86
2024,39,CHI,LA,RB,19.0
2024,39,CHI,LA,WR/TE,21.4
2024,39,CIN,CAR,QB,18.9
2024,39,CIN,CAR,RB,41.6
2024,39,CIN,CAR,WR/TE,33.5
2024,39,CIN,WAS,QB,28.06
2024,39,CIN,WAS,RB,37.3
2024,39,CIN,WAS,WR/TE,34.8
2024,39,CLE,LV,QB,11.0
2024,39,CLE,LV,RB,10.2
2024,39,CLE,LV,WR/TE,28.3
2024,39,DAL,NYG,QB,11.54
2024,39,DAL,NYG,RB,8.3
2024,39,DAL,NYG,WR/TE,25.099999999999998
2024,39,DEN,NYJ,QB,15.36
2024,39,DEN,NYJ,RB,6.3999999999999995
2024,39,DEN,NYJ,WR/TE,20.4
2024,39,GB,MIN,QB,19.98
2024,39,GB,MIN,RB,15.200000000000001
2024,39,GB,MIN,WR/TE,58.699999999999996
2024,39,HOU,JAX,QB,16.44
2024,39,HOU,JAX,RB,15.0
2024,39,HOU,JAX,WR/TE,29.7
2024,39,IND,PIT,QB,31.74
2024,39,IND,PIT,RB,21.3
2024,39,IND,PIT,WR/TE,27.299999999999997
2024,39,JAX,BUF,QB,30.94
2024,39,JAX,BUF,RB,23.0
2024,39,JAX,BUF,WR/TE,48.199999999999996
2024,39,JAX,HOU,QB,23.9
2024,39,JAX,HOU,RB,14.5
2024,39,JAX,HOU,WR/TE,54.800000000000004
2024,39,KC,LAC,QB,11.16
2024,39,KC,LAC,RB,8.1
2024,39,KC,LAC,WR/TE,21.299999999999997
2024,39,LA,CHI,QB,21.7
2024,39,LA,CHI,RB,31.4
2024,39,LA,CHI,WR/TE,22.7
2024,39,LAC,KC,QB,13.0
2024,39,LAC,KC,RB,7.1
2024,39,LAC,KC,WR/TE,36.3
2024,39,LV,CLE,QB,12.24
2024,39,LV,CLE,RB,9.2
2024,39,LV,CLE,WR/TE,23.9
2024,39,MIN,GB,QB,26.24
2024,39,MIN,GB,RB,12.6
2024,39,MIN,GB,WR/TE,58.6
2024,39,NE,SF,QB,13.66
2024,39,NE,SF,RB,17.6
2024,39,NE,SF,WR/TE,32.5
2024,39,NO,ATL,QB,7.52
2024,39,NO,ATL,RB,22.8
2024,39,NO,ATL,WR/TE,17.2
2024,39,NYG,DAL,QB,16.74
2024,39,NYG,DAL,RB,14.5
2024,39,NYG,DAL,WR/TE,27.700000000000003
2024,39,NYJ,DEN,QB,14.0
2024,39,NYJ,DEN,RB,10.2
2024,39,NYJ,DEN,WR/TE,19.4
2024,39,PHI,TB,QB,28.88
2024,39,PHI,TB,RB,21.6
2024,39,PHI,TB,WR/TE,41.2
2024,39,PIT,IND,QB,20.36
2024,39,PIT,IND,RB,34.199999999999996
2024,39,PIT,IND,WR/TE,34.9
2024,39,SF,NE,QB,6.86
2024,39,SF,NE,RB,13.0
2024,39,SF,NE,WR/TE,14.2
2024,39,TB,PHI,QB,16.92
2024,39,TB,PHI,RB,12.5
2024,39,TB,PHI,WR/TE,18.6
2024,39,WAS,ARI,QB,9.98
2024,39,WAS,ARI,RB,25.4
2024,39,WAS,ARI,WR/TE,17.3
2024,39,WAS,CIN,QB,25.36
2024,39,WAS,CIN,RB,22.6
2024,39,WAS,CIN,WR/TE,45.800000000000004
2024,40,ARI,SF,QB,13.06
2024,40,ARI,SF,RB,9.7
2024,40,ARI,SF,WR/TE,30.4
2024,40,ATL,TB,QB,23.4
2024,40,ATL,TB,RB,10.2
2024,40,ATL,TB,WR/TE,35.599999999999994
2024,40,BAL,CIN,QB,33.78
2024,40,BAL,CIN,RB,16.6
2024,40,BAL,CIN,WR/TE,59.6
2024,40,BUF,HOU,QB,15.94
2024,40,BUF,HOU,RB,21.4
2024,40,BUF,HOU,WR/TE,41.1
2024,40,CAR,CHI,QB,48.96
2024,40,CAR,CHI,RB,32.5
2024,40,CAR,CHI,WR/TE,60.2
2024,40,CHI,CAR,QB,11.08
2024,40,CHI,CAR,RB,28.8
2024,40,CHI,CAR,WR/TE,20.7
2024,40,CIN,BAL,QB,32.94
2024,40,CIN,BAL,RB,15.6
2024,40,CIN,BAL,WR/TE,62.5
2024,40,CLE,WAS,QB,20.44
2024,40,CLE,WAS,RB,47.9
2024,40,CLE,WAS,WR/TE,25.2
2024,40,DAL,PIT,QB,16.46
2024,40,DAL,PIT,RB,17.9
2024,40,DAL,PIT,WR/TE,22.86
2024,40,DEN,LV,QB,9.44
2024,40,DEN,LV,RB,17.2
2024,40,DEN,LV,WR/TE,27.2
2024,40,DET,SEA,QB,21.12
2024,40,DET,SEA,RB,33.6
2024,40,DET,SEA,WR/TE,36.4
2024,40,GB,LA,QB,12.2
2024,40,GB,LA,RB,18.4
2024,40,GB,LA,WR/TE,30.5
2024,40,HOU,BUF,QB,12.84
2024,40,HOU,BUF,RB,19.599999999999998
2024,40,HOU,BUF,WR/TE,16.900000000000002
2024,40,IND,JAX,QB,27.04
2024,40,IND,JAX,RB,25.999999999999996
2024,40,IND,JAX,WR/TE,41.4
2024,40,JAX,IND,QB,26.64
2024,40,JAX,IND,RB,18.1
2024,40,JAX,IND,WR/TE,53.06
2024,40,LA,GB,QB,15.96
2024,40,LA,GB,RB,16.9
2024,40,LA,GB,WR/TE,35.1
2024,40,LV,DEN,QB,32.54
2024,40,LV,DEN,RB,19.6
2024,40,LV,DEN,WR/TE,39.3
2024,40,MIA,NE,QB,8.1
2024,40,MIA,NE,RB,21.1
2024,40,MIA,NE,WR/TE,15.3
2024,40,MIA,TEN,QB,9.8
2024,40,MIA,TEN,RB,26.0
2024,40,MIA,TEN,WR/TE,13.100000000000001
2024,40,MIN,NYJ,QB,14.559999999999999
2024,40,MIN,NYJ,RB,6.5
2024,40,MIN,NYJ,WR/TE,36.0
2024,40,NE,MIA,QB,6.46
2024,40,NE,MIA,RB,30.6
2024,40,NE,MIA,WR/TE,23.9
2024,40,NYG,SEA,QB,22.56
2024,40,NYG,SEA,RB,10.6
2024,40,NYG,SEA,WR/TE,24.8
2024,40,NYJ,MIN,QB,5.18
2024,40,NYJ,MIN,RB,9.399999999999999
2024,40,NYJ,MIN,WR/TE,33.2
2024,40,PIT,DAL,QB,16.38
2024,40,PIT,DAL,RB,19.4
2024,40,PIT,DAL,WR/TE,39.7
2024,40,SEA,DET,QB,40.18
2024,40,SEA,DET,RB,47.800000000000004
2024,40,SEA,DET,WR/TE,37.2
2024,40,SEA,NYG,QB,28.08
2024,40,SEA,NYG,RB,13.0
2024,40,SEA,NYG,WR/TE,41.199999999999996
2024,40,SF,ARI,QB,24.1
2024,40,SF,ARI,RB,10.0
2024,40,SF,ARI,WR/TE,24.099999999999998
2024,40,TB,ATL,QB,34.52
2024,40,TB,ATL,RB,17.9
2024,40,TB,ATL,WR/TE,72.4
2024,40,TEN,MIA,QB,11.84
2024,40,TEN,MIA,RB,10.3
2024,40,TEN,MIA,WR/TE,10.1
2024,40,WAS,CLE,QB,8.74
2024,40,WAS,CLE,RB,11.1
2024,40,WAS,CLE,WR/TE,24.3
2024,41,ARI,GB,QB,25.62
2024,41,ARI,GB,RB,18.4
2024,41,ARI,GB,WR/TE,48.0
2024,41,ATL,CAR,QB,26.72
2024,41,ATL,CAR,RB,23.5
2024,41,ATL,CAR,WR/TE,33.7
2024,41,BAL,WAS,QB,23.66
2024,41,BAL,WAS,RB,7.7
2024,41,BAL,WAS,WR/TE,34.2
2024,41,CAR,ATL,QB,12.46
2024,41,CAR,ATL,RB,62.400000000000006
2024,41,CAR,ATL,WR/TE,25.4
2024,41,CHI,JAX,QB,17.299999999999997
2024,41,CHI,JAX,RB,6.700000000000001
2024,41,CHI,JAX,WR/TE,41.44
2024,41,CIN,NYG,QB,11.8
2024,41,CIN,NYG,RB,16.7
2024,41,CIN,NYG,WR/TE,19.1
2024,41,CLE,PHI,QB,21.86
2024,41,CLE,PHI,RB,7.7
2024,41,CLE,PHI,WR/TE,39.0
2024,41,DAL,DET,QB,40.699999999999996
2024,41,DAL,DET,RB,45.7
2024,41,DAL,DET,WR/TE,50.3
2024,41,DEN,LAC,QB,13.68
2024,41,DEN,LAC,RB,27.799999999999997
2024,41,DEN,LAC,WR/TE,20.5
2024,41,DET,DAL,QB,3.2600000000000002
2024,41,DET,DAL,RB,7.2
2024,41,DET,DAL,WR/TE,17.7
2024,41,GB,ARI,QB,12.18
2024,41,GB,ARI,RB,12.100000000000001
2024,41,GB,ARI,WR/TE,19.299999999999997
2024,41,HOU,NE,QB,19.52
2024,41,HOU,NE,RB,7.699999999999999
2024,41,HOU,NE,WR/TE,37.0
2024,41,IND,TEN,QB,18.26
2024,41,IND,TEN,RB,17.7
2024,41,IND,TEN,WR/TE,22.700000000000003
2024,41,JAX,CHI,QB,46.58
2024,41,JAX,CHI,RB,21.200000000000003
2024,41,JAX,CHI,WR/TE,43.5
2024,41,KC,NO,QB,17.48
2024,41,KC,NO,RB,7.5
2024,41,KC,NO,WR/TE,27.099999999999998
2024,41,LAC,DEN,QB,22.34
2024,41,LAC,DEN,RB,5.4
2024,41,LAC,DEN,WR/TE,32.7
2024,41,LV,PIT,QB,23.1
2024,41,LV,PIT,RB,39.8
2024,41,LV,PIT,WR/TE,11.4
2024,41,NE,HOU,QB,18.18
2024,41,NE,HOU,RB,39.1
2024,41,NE,HOU,WR/TE,28.9
2024,41,NO,KC,QB,12.84
2024,41,NO,KC,RB,19.0
2024,41,NO,KC,WR/TE,36.4
2024,41,NO,TB,QB,25.54
2024,41,NO,TB,RB,48.2
2024,41,NO,TB,WR/TE,44.7
2024,41,NYG,CIN,QB,19.82
2024,41,NYG,CIN,RB,11.9
2024,41,NYG,CIN,WR/TE,19.5
2024,41,PHI,CLE,QB,8.42
2024,41,PHI,CLE,RB,13.9
2024,41,PHI,CLE,WR/TE,15.4
2024,41,PIT,LV,QB,8.879999999999999
2024,41,PIT,LV,RB,14.2
2024,41,PIT,LV,WR/TE,24.1
2024,41,SEA,SF,QB,24.1
2024,41,SEA,SF,RB,20.9
2024,41,SEA,SF,WR/TE,49.5
2024,41,SF,SEA,QB,12.72
2024,41,SF,SEA,RB,16.4
2024,41,SF,SEA,WR/TE,30.6
2024,41,TB,NO,QB,21.220000000000002
2024,41,TB,NO,RB,14.9
2024,41,TB,NO,WR/TE,25.5
2024,41,TEN,IND,QB,13.86
2024,41,TEN,IND,RB,9.4
2024,41,TEN,IND,WR/TE,29.9
2024,41,WAS,BAL,QB,18.72
2024,41,WAS,BAL,RB,25.4
2024,41,WAS,BAL,WR/TE,39.1
2024,42,ATL,SEA,QB,17.78
2024,42,ATL,SEA,RB,22.7
2024,42,ATL,SEA,WR/TE,29.7
2024,42,BUF,NYJ,QB,19.0
2024,42,BUF,NYJ,RB,19.2
2024,42,BUF,NYJ,WR/TE,35.8
2024,42,BUF,TEN,QB,11.42
2024,42,BUF,TEN,RB,8.9
2024,42,BUF,TEN,WR/TE,27.6
2024,42,CAR,WAS,QB,27.240000000000002
2024,42,CAR,WAS,RB,32.4
2024,42,CAR,WAS,WR/TE,33.5
2024,42,CIN,CLE,QB,15.48
2024,42,CIN,CLE,RB,11.2
2024,42,CIN,CLE,WR/TE,31.8
2024,42,CLE,CIN,QB,14.94
2024,42,CLE,CIN,RB,11.7
2024,42,CLE,CIN,WR/TE,27.0
2024,42,DEN,NO,QB,13.6
2024,42,DEN,NO,RB,7.8
2024,42,DEN,NO,WR/TE,27.2
2024,42,DET,MIN,QB,16.26
2024,42,DET,MIN,RB,18.0
2024,42,DET,MIN,WR/TE,44.3
2024,42,GB,HOU,QB,5.34
2024,42,GB,HOU,RB,24.599999999999998
2024,42,GB,HOU,WR/TE,8.3
2024,42,HOU,GB,QB,16.96
2024,42,HOU,GB,RB,16.7
2024,42,HOU,GB,WR/TE,31.900000000000002
2024,42,IND,MIA,QB,16.2
2024,42,IND,MIA,RB,19.7
2024,42,IND,MIA,WR/TE,20.0
2024,42,JAX,NE,QB,21.14
2024,42,JAX,NE,RB,14.5
2024,42,JAX,NE,WR/TE,27.099999999999998
2024,42,KC,SF,QB,17.22
2024,42,KC,SF,RB,7.6000000000000005
2024,42,KC,SF,WR/TE,21.1
2024,42,LA,LV,QB,0.44000000000000017
2024,42,LA,LV,RB,15.0
2024,42,LA,LV,WR/TE,17.6
2024,42,LV,LA,QB,3.96
2024,42,LV,LA,RB,23.700000000000003
2024,42,LV,LA,WR/TE,21.1
2024,42,MIA,IND,QB,8.76
2024,42,MIA,IND,RB,16.0
2024,42,MIA,IND,WR/TE,12.8
2024,42,MIN,DET,QB,24.4
2024,42,MIN,DET,RB,32.6
2024,42,MIN,DET,WR/TE,31.7
2024,42,NE,JAX,QB,13.02
2024,42,NE,JAX,RB,30.8
2024,42,NE,JAX,WR/TE,36.3
2024,42,NO,DEN,QB,36.86
2024,42,NO,DEN,RB,27.1
2024,42,NO,DEN,WR/TE,36.9
2024,42,NYG,PHI,QB,22.96
2024,42,NYG,PHI,RB,32.7
2024,42,NYG,PHI,WR/TE,15.200000000000001
2024,42,NYJ,BUF,QB,24.4
2024,42,NYJ,BUF,RB,16.4
2024,42,NYJ,BUF,WR/TE,30.2
2024,42,NYJ,PIT,QB,24.76
2024,42,NYJ,PIT,RB,38.6
2024,42,NYJ,PIT,WR/TE,36.900000000000006
2024,42,PHI,NYG,QB,7.34
2024,42,PHI,NYG,RB,5.300000000000001
2024,42,PHI,NYG,WR/TE,9.1
2024,42,PIT,NYJ,QB,11.639999999999999
2024,42,PIT,NYJ,RB,21.900000000000002
2024,42,PIT,NYJ,WR/TE,27.6
2024,42,SEA,ATL,QB,7.699999999999999
2024,42,SEA,ATL,RB,46.800000000000004
2024,42,SEA,ATL,WR/TE,25.6
2024,42,SF,KC,QB,12.06
2024,42,SF,KC,RB,22.0
2024,42,SF,KC,WR/TE,25.8
2024,42,TEN,BUF,QB,21.02
2024,42,TEN,BUF,RB,19.9
2024,42,TEN,BUF,WR/TE,56.3
2024,42,WAS,CAR,QB,12.059999999999999
2024,42,WAS,CAR,RB,25.2
2024,42,WAS,CAR,WR/TE,10.1
2024,43,ARI,LAC,QB,14.76
2024,43,ARI,LAC,RB,8.7
2024,43,ARI,LAC,WR/TE,29.299999999999997
2024,43,ARI,MIA,QB,14.62
2024,43,ARI,MIA,RB,44.7
2024,43,ARI,MIA,WR/TE,18.6
2024,43,ATL,TB,QB,22.2
2024,43,ATL,TB,RB,20.6
2024,43,ATL,TB,WR/TE,37.7
2024,43,BAL,CLE,QB,23.56
2024,43,BAL,CLE,RB,8.1
2024,43,BAL,CLE,WR/TE,51.1
2024,43,BAL,TB,QB,25.3
2024,43,BAL,TB,RB,40.5
2024,43,BAL,TB,WR/TE,30.7
2024,43,BUF,SEA,QB,8.18
2024,43,BUF,SEA,RB,12.3
2024,43,BUF,SEA,WR/TE,15.9
2024,43,CAR,DEN,QB,35.0
2024,43,CAR,DEN,RB,17.2
2024,43,CAR,DEN,WR/TE,44.22
2024,43,CHI,WAS,QB,24.24
2024,43,CHI,WAS,RB,20.9
2024,43,CHI,WAS,WR/TE,36.8
2024,43,CIN,PHI,QB,34.94
2024,43,CIN,PHI,RB,12.799999999999999
2024,43,CIN,PHI,WR/TE,29.3
2024,43,CLE,BAL,QB,24.16
2024,43,CLE,BAL,RB,13.7
2024,43,CLE,BAL,WR/TE,42.9
2024,43,DAL,SF,QB,26.0
2024,43,DAL,SF,RB,18.9
2024,43,DAL,SF,WR/TE,35.8
2024,43,DEN,CAR,QB,19.42
2024,43,DEN,CAR,RB,18.7
2024,43,DEN,CAR,WR/TE,33.8
2024,43,DET,TEN,QB,19.54
2024,43,DET,TEN,RB,14.9
2024,43,DET,TEN,WR/TE,26.6
2024,43,GB,JAX,QB,23.32
2024,43,GB,JAX,RB,12.899999999999999
2024,43,GB,JAX,WR/TE,44.6
2024,43,HOU,IND,QB,12.14
2024,43,HOU,IND,RB,38.6
2024,43,HOU,IND,WR/TE,21.0
2024,43,IND,HOU,QB,13.4
2024,43,IND,HOU,RB,19.799999999999997
2024,43,IND,HOU,WR/TE,31.3
2024,43,JAX,GB,QB,14.28
2024,43,JAX,GB,RB,27.7
2024,43,JAX,GB,WR/TE,31.500000000000004
2024,43,KC,LV,QB,14.26
2024,43,KC,LV,RB,6.8
2024,43,KC,LV,WR/TE,29.5
2024,43,LA,MIN,QB,18.2
2024,43,LA,MIN,RB,9.5
2024,43,LA,MIN,WR/TE,43.8
2024,43,LAC,ARI,QB,20.4
2024,43,LAC,ARI,RB,16.599999999999998
2024,43,LAC,ARI,WR/TE,15.4
2024,43,LAC,NO,QB,16.28
2024,43,LAC,NO,RB,18.82
2024,43,LAC,NO,WR/TE,23.52
2024,43,LV,KC,QB,23.98
2024,43,LV,KC,RB,13.700000000000001
2024,43,LV,KC,WR/TE,39.9
2024,43,MIA,ARI,QB,21.54
2024,43,MIA,ARI,RB,13.9
2024,43,MIA,ARI,WR/TE,39.5
2024,43,MIN,LA,QB,24.76
2024,43,MIN,LA,RB,19.7
2024,43,MIN,LA,WR/TE,44.199999999999996
2024,43,NE,NYJ,QB,26.52
