season_year,iso_week,defense_team,opponent_team,position,points_allowed
2024,49,MIN,ATL,WR/TE,42.3
2024,49,NO,NYG,QB,12.98
2024,49,NO,NYG,RB,17.6
2024,49,NO,NYG,WR/TE,26.9
2024,49,NYG,NO,QB,24.76
2024,49,NYG,NO,RB,22.0
2024,49,NYG,NO,WR/TE,39.3
2024,49,NYJ,MIA,QB,21.54
2024,49,NYJ,MIA,RB,42.9
2024,49,NYJ,MIA,WR/TE,55.4
2024,49,PHI,CAR,QB,16.04
2024,49,PHI,CAR,RB,37.4
2024,49,PHI,CAR,WR/TE,34.0
2024,49,PIT,CLE,QB,15.64
2024,49,PIT,CLE,RB,12.9
2024,49,PIT,CLE,WR/TE,40.8
2024,49,SEA,ARI,QB,15.96
2024,49,SEA,ARI,RB,26.1
2024,49,SEA,ARI,WR/TE,34.8
2024,49,SF,CHI,QB,26.7
2024,49,SF,CHI,RB,7.4
2024,49,SF,CHI,WR/TE,39.6
2024,49,TB,LV,QB,10.899999999999999
2024,49,TB,LV,RB,10.4
2024,49,TB,LV,WR/TE,30.0
2024,49,TEN,JAX,QB,5.1
2024,49,TEN,JAX,RB,21.7
2024,49,TEN,JAX,WR/TE,29.7
2024,50,ARI,NE,QB,18.94
2024,50,ARI,NE,RB,14.3
2024,50,ARI,NE,WR/TE,29.5
2024,50,BAL,NYG,QB,16.36
2024,50,BAL,NYG,RB,15.6
2024,50,BAL,NYG,WR/TE,32.1
2024,50,BUF,DET,QB,40.46
2024,50,BUF,DET,RB,47.9
2024,50,BUF,DET,WR/TE,67.7
2024,50,CAR,DAL,QB,19.36
2024,50,CAR,DAL,RB,19.6
2024,50,CAR,DAL,WR/TE,57.7
2024,50,CIN,DAL,QB,13.82
2024,50,CIN,DAL,RB,15.7
2024,50,CIN,DAL,WR/TE,37.699999999999996
2024,50,CIN,TEN,QB,11.120000000000001
2024,50,CIN,TEN,RB,32.8
2024,50,CIN,TEN,WR/TE,40.5
2024,50,CLE,KC,QB,28.759999999999998
2024,50,CLE,KC,RB,10.600000000000001
2024,50,CLE,KC,WR/TE,53.7
2024,50,DAL,CAR,QB,14.860000000000001
2024,50,DAL,CAR,RB,13.700000000000001
2024,50,DAL,CAR,WR/TE,36.8
2024,50,DAL,CIN,QB,24.76
2024,50,DAL,CIN,RB,24.2
2024,50,DAL,CIN,WR/TE,56.9
2024,50,DEN,IND,QB,13.96
2024,50,DEN,IND,RB,26.7
2024,50,DEN,IND,WR/TE,18.7
2024,50,DET,BUF,QB,40.48
2024,50,DET,BUF,RB,36.900000000000006
2024,50,DET,BUF,WR/TE,48.5
2024,50,GB,SEA,QB,3.62
2024,50,GB,SEA,RB,15.0
2024,50,GB,SEA,WR/TE,25.6
2024,50,HOU,MIA,QB,3.88
2024,50,HOU,MIA,RB,20.5
2024,50,HOU,MIA,WR/TE,30.3
2024,50,IND,DEN,QB,16.6
2024,50,IND,DEN,RB,10.7
2024,50,IND,DEN,WR/TE,38.7
2024,50,JAX,NYJ,QB,28.6
2024,50,JAX,NYJ,RB,15.7
2024,50,JAX,NYJ,WR/TE,87.6
2024,50,KC,CLE,QB,0.86
2024,50,KC,CLE,RB,18.6
2024,50,KC,CLE,WR/TE,23.4
2024,50,LA,SF,QB,3.98
2024,50,LA,SF,RB,9.5
2024,50,LA,SF,WR/TE,17.7
2024,50,LAC,TB,QB,28.02
2024,50,LAC,TB,RB,27.1
2024,50,LAC,TB,WR/TE,54.5
2024,50,MIA,HOU,QB,11.24
2024,50,MIA,HOU,RB,7.9
2024,50,MIA,HOU,WR/TE,29.799999999999997
2024,50,NE,ARI,QB,16.18
2024,50,NE,ARI,RB,38.1
2024,50,NE,ARI,WR/TE,37.0
2024,50,NO,WAS,QB,29.7
2024,50,NO,WAS,RB,21.5
2024,50,NO,WAS,WR/TE,44.4
2024,50,NYG,BAL,QB,36.6
2024,50,NYG,BAL,RB,9.3
2024,50,NYG,BAL,WR/TE,86.0
2024,50,NYJ,JAX,QB,18.46
2024,50,NYJ,JAX,RB,14.9
2024,50,NYJ,JAX,WR/TE,71.36
2024,50,PHI,PIT,QB,9.22
2024,50,PHI,PIT,RB,8.7
2024,50,PHI,PIT,WR/TE,25.4
2024,50,PIT,PHI,QB,28.1
2024,50,PIT,PHI,RB,15.9
2024,50,PIT,PHI,WR/TE,46.2
2024,50,SEA,GB,QB,17.56
2024,50,SEA,GB,RB,22.5
2024,50,SEA,GB,WR/TE,40.0
2024,50,SF,LA,QB,8.2
2024,50,SF,LA,RB,15.2
2024,50,SF,LA,WR/TE,21.2
2024,50,TB,LAC,QB,13.96
2024,50,TB,LAC,RB,5.5
2024,50,TB,LAC,WR/TE,38.6
2024,50,TEN,CIN,QB,23.54
2024,50,TEN,CIN,RB,25.6
2024,50,TEN,CIN,WR/TE,42.3
2024,50,WAS,NO,QB,11.34
2024,50,WAS,NO,RB,19.6
2024,50,WAS,NO,WR/TE,38.44
2024,51,ARI,CAR,QB,38.02
2024,51,ARI,CAR,RB,57.5
2024,51,ARI,CAR,WR/TE,44.800000000000004
2024,51,ATL,LV,QB,11.12
2024,51,ATL,LV,RB,21.0
2024,51,ATL,LV,WR/TE,19.0
2024,51,ATL,NYG,QB,6.5
2024,51,ATL,NYG,RB,16.1
2024,51,ATL,NYG,WR/TE,26.299999999999997
2024,51,BAL,PIT,QB,13.38
2024,51,BAL,PIT,RB,27.8
2024,51,BAL,PIT,WR/TE,34.0
2024,51,BUF,NE,QB,17.4
2024,51,BUF,NE,RB,16.2
2024,51,BUF,NE,WR/TE,46.1
2024,51,CAR,ARI,QB,20.38
2024,51,CAR,ARI,RB,38.5
2024,51,CAR,ARI,WR/TE,18.0
2024,51,CHI,DET,QB,25.34
2024,51,CHI,DET,RB,50.5
2024,51,CHI,DET,WR/TE,58.8
2024,51,CHI,MIN,QB,11.24
2024,51,CHI,MIN,RB,34.8
2024,51,CHI,MIN,WR/TE,54.900000000000006
2024,51,CIN,CLE,QB,6.56
2024,51,CIN,CLE,RB,22.3
2024,51,CIN,CLE,WR/TE,18.0
2024,51,CLE,CIN,QB,21.88
2024,51,CLE,CIN,RB,12.399999999999999
2024,51,CLE,CIN,WR/TE,52.1
2024,51,DAL,TB,QB,20.56
2024,51,DAL,TB,RB,26.2
2024,51,DAL,TB,WR/TE,47.4
2024,51,DEN,LAC,QB,20.2
2024,51,DEN,LAC,RB,32.9
2024,51,DEN,LAC,WR/TE,40.0
2024,51,DET,CHI,QB,57.86
2024,51,DET,CHI,RB,7.5
2024,51,DET,CHI,WR/TE,62.300000000000004
2024,51,HOU,KC,QB,35.1
2024,51,HOU,KC,RB,17.9
2024,51,HOU,KC,WR/TE,48.9
2024,51,IND,TEN,QB,12.38
2024,51,IND,TEN,RB,25.099999999999998
2024,51,IND,TEN,WR/TE,41.8
2024,51,JAX,LV,QB,11.48
2024,51,JAX,LV,RB,30.6
2024,51,JAX,LV,WR/TE,24.8
2024,51,KC,HOU,QB,16.16
2024,51,KC,HOU,RB,8.0
2024,51,KC,HOU,WR/TE,46.0
2024,51,LA,NYJ,QB,14.34
2024,51,LA,NYJ,RB,14.2
2024,51,LA,NYJ,WR/TE,54.6
2024,51,LAC,DEN,QB,29.82
2024,51,LAC,DEN,RB,19.6
2024,51,LAC,DEN,WR/TE,56.5
2024,51,LV,ATL,QB,6.48
2024,51,LV,ATL,RB,32.3
2024,51,LV,ATL,WR/TE,21.2
2024,51,LV,JAX,QB,13.88
2024,51,LV,JAX,RB,15.6
2024,51,LV,JAX,WR/TE,53.28
2024,51,MIA,SF,QB,21.12
2024,51,MIA,SF,RB,3.0
2024,51,MIA,SF,WR/TE,59.4
2024,51,MIN,CHI,QB,38.44
2024,51,MIN,CHI,RB,11.0
2024,51,MIN,CHI,WR/TE,47.0
2024,51,MIN,SEA,QB,21.259999999999998
2024,51,MIN,SEA,RB,15.7
2024,51,MIN,SEA,WR/TE,54.2
2024,51,NE,BUF,QB,11.16
2024,51,NE,BUF,RB,30.900000000000002
2024,51,NE,BUF,WR/TE,21.2
2024,51,NYG,ATL,QB,6.38
2024,51,NYG,ATL,RB,50.2
2024,51,NYG,ATL,WR/TE,26.7
2024,51,NYJ,LA,QB,6.0
2024,51,NYJ,LA,RB,21.7
2024,51,NYJ,LA,WR/TE,22.8
2024,51,PHI,WAS,QB,55.92
2024,51,PHI,WAS,RB,6.1
2024,51,PHI,WAS,WR/TE,59.6
2024,51,PIT,BAL,QB,20.48
2024,51,PIT,BAL,RB,20.1
2024,51,PIT,BAL,WR/TE,48.900000000000006
2024,51,SEA,MIN,QB,22.94
2024,51,SEA,MIN,RB,11.4
2024,51,SEA,MIN,WR/TE,80.89999999999999
2024,51,SF,MIA,QB,12.5
2024,51,SF,MIA,RB,45.3
2024,51,SF,MIA,WR/TE,27.599999999999998
2024,51,TB,DAL,QB,15.32
2024,51,TB,DAL,RB,12.7
2024,51,TB,DAL,WR/TE,45.1
2024,51,TEN,IND,QB,20.24
2024,51,TEN,IND,RB,84.3
2024,51,TEN,IND,WR/TE,22.6
2024,51,WAS,PHI,QB,11.559999999999999
2024,51,WAS,PHI,RB,28.6
2024,51,WAS,PHI,WR/TE,27.799999999999997
2024,52,ARI,LA,QB,9.16
2024,52,ARI,LA,RB,14.7
2024,52,ARI,LA,WR/TE,24.299999999999997
2024,52,ATL,WAS,QB,52.48
2024,52,ATL,WAS,RB,27.7
2024,52,ATL,WAS,WR/TE,48.8
2024,52,BAL,HOU,QB,6.34
2024,52,BAL,HOU,RB,6.2
2024,52,BAL,HOU,WR/TE,27.0
2024,52,BUF,NYJ,QB,15.12
2024,52,BUF,NYJ,RB,12.6
2024,52,BUF,NYJ,WR/TE,58.42
2024,52,CAR,TB,QB,34.36
2024,52,CAR,TB,RB,31.2
2024,52,CAR,TB,WR/TE,68.7
2024,52,CHI,SEA,QB,8.3
2024,52,CHI,SEA,RB,13.7
2024,52,CHI,SEA,WR/TE,19.1
2024,52,CIN,DEN,QB,22.86
2024,52,CIN,DEN,RB,13.799999999999999
2024,52,CIN,DEN,WR/TE,48.3
2024,52,CLE,MIA,QB,24.2
2024,52,CLE,MIA,RB,23.2
2024,52,CLE,MIA,WR/TE,34.0
2024,52,DAL,PHI,QB,26.919999999999998
2024,52,DAL,PHI,RB,19.099999999999998
2024,52,DAL,PHI,WR/TE,42.1
2024,52,DEN,CIN,QB,36.6
2024,52,DEN,CIN,RB,15.899999999999999
2024,52,DEN,CIN,WR/TE,71.1
2024,52,GB,MIN,QB,22.78
2024,52,GB,MIN,RB,31.0
2024,52,GB,MIN,WR/TE,71.9
2024,52,GB,NO,QB,8.620000000000001
2024,52,GB,NO,RB,10.600000000000001
2024,52,GB,NO,WR/TE,16.8
2024,52,HOU,BAL,QB,30.060000000000002
2024,52,HOU,BAL,RB,23.8
2024,52,HOU,BAL,WR/TE,35.14
2024,52,IND,NYG,QB,34.62
2024,52,IND,NYG,RB,12.100000000000001
2024,52,IND,NYG,WR/TE,59.6
2024,52,JAX,TEN,QB,12.02
2024,52,JAX,TEN,RB,13.5
2024,52,JAX,TEN,WR/TE,34.2
2024,52,KC,PIT,QB,15.600000000000001
2024,52,KC,PIT,RB,32.199999999999996
2024,52,KC,PIT,WR/TE,19.7
2024,52,LA,ARI,QB,16.04
2024,52,LA,ARI,RB,12.600000000000001
2024,52,LA,ARI,WR/TE,50.8
2024,52,LAC,NE,QB,10.3
2024,52,LAC,NE,RB,5.8999999999999995
2024,52,LAC,NE,WR/TE,24.0
2024,52,LV,NO,QB,22.92
2024,52,LV,NO,RB,9.3
2024,52,LV,NO,WR/TE,34.9
2024,52,MIA,CLE,QB,3.8
2024,52,MIA,CLE,RB,13.399999999999999
2024,52,MIA,CLE,WR/TE,26.0
2024,52,MIN,GB,QB,12.0
2024,52,MIN,GB,RB,19.8
2024,52,MIN,GB,WR/TE,34.0
2024,52,NE,LAC,QB,25.740000000000002
2024,52,NE,LAC,RB,21.2
2024,52,NE,LAC,WR/TE,56.1
2024,52,NO,GB,QB,12.64
2024,52,NO,GB,RB,39.8
2024,52,NO,GB,WR/TE,33.1
2024,52,NO,LV,QB,17.62
2024,52,NO,LV,RB,21.2
2024,52,NO,LV,WR/TE,40.8
2024,52,NYG,IND,QB,15.3
2024,52,NYG,IND,RB,54.7
2024,52,NYG,IND,WR/TE,54.4
2024,52,NYJ,BUF,QB,29.14
2024,52,NYJ,BUF,RB,14.8
2024,52,NYJ,BUF,WR/TE,64.5
2024,52,PHI,DAL,QB,6.22
2024,52,PHI,DAL,RB,9.5
2024,52,PHI,DAL,WR/TE,31.1
2024,52,PIT,KC,QB,29.4
2024,52,PIT,KC,RB,10.4
2024,52,PIT,KC,WR/TE,67.5
2024,52,SEA,CHI,QB,18.119999999999997
2024,52,SEA,CHI,RB,10.6
2024,52,SEA,CHI,WR/TE,23.5
2024,52,TB,CAR,QB,20.68
2024,52,TB,CAR,RB,3.1
2024,52,TB,CAR,WR/TE,40.9
2024,52,TEN,JAX,QB,16.86
2024,52,TEN,JAX,RB,15.3
2024,52,TEN,JAX,WR/TE,54.56
2024,52,WAS,ATL,QB,11.22
2024,52,WAS,ATL,RB,48.5
2024,52,WAS,ATL,WR/TE,36.9
